"R252,R253，R254,R255燒壞","R252,R253,R254,R255燒壞",產品檢測正常,產品檢測正常
"R252,R253燒件","R252,R253燒壞",産品帶馬達運轉正常,帶馬達運轉正常
"R252,R253燒壞","R252,R253燒壞",異物,異物
R252、R253燒壞,"R252,R253電阻燒壞",軟起電阻DR28燒，DR42炸，IGBT炸，整流子DD22、DD23擊穿,"軟起電阻DR28燒毀,DR42炸裂,IGBT炸,整流子DD22,DD23擊穿"
"R252，R253燒壞,3.3V擊穿,灌入3.3V電壓，DSP異常發熱","R252,R253燒壞,3.3V擊穿,灌入3.3V電壓,DSP異常發熱",軟起電阻DR28燒壞，IGBT炸,"軟起電阻DR28燒毀,IGBT炸裂"
R252、R253、R254、R255損壞,"R252,R253,R254,R255損壞",軟起電阻DR28燒壞，回聲電阻Open，銅箔燒壞,"軟起電阻DR28燒毀,回聲電阻OPEN,銅箔燒毀"
R252、R253、R254、R255燒,"R252,R253,R254,R255電阻燒壞",软起电阻炸,軟起電阻炸裂
R252、R253、R254、R255燒毀,"R252,R253,R254,R255電阻燒壞",软起电阻燒,軟起電阻燒毀
R252、R253、R254、R255燒碳化,"R252,R253,R254,R255電阻燒壞",软起电阻烧，IGBT炸,"軟起電阻燒毀,IGBT炸裂"
R252、R253、R254、R255燒壞,"R252,R253,R254,R255電阻燒壞",软起电阻燒壞,軟起電阻燒毀
R252、R253損壞,"R252,R253損壞",軟起燒,軟起燒毀
R252、R253燒,"R252,R253電阻燒壞",軟啟電阻DR28燒壞，DC83側邊鼓包,"軟啟電阻DR28燒毀,DC83側邊鼓包"
R252、R253燒碳化,"R252,R253電阻燒壞",通讯半小时报AL185,通訊半小時報AL185
R252、R253燒壞,"R252,R253電阻燒壞",通讯正常,通訊正常
R252、R253燒壞，RST pin腳有打火，控制板有噴灰,"R252,R253電阻燒壞,RST PIN脚有打火,控制板有噴灰",通讯正常，功能正常,"通訊正常,功能正常"
R254/R255電阻過熱,"R254,R255電阻過熱",通讯正常，伺服检测正常,"通訊正常,伺服檢測正常"
R254/R255電阻燒壞,"R254,R255電阻燒壞",通讯正常、运转正常,"通訊正常,運轉正常"
"R254,R255電阻燒壞","R254,R255電阻燒壞",通讯异常,通訊異常
R254、R255燒毀,"R254,R255電阻燒壞",通讯连不上,通訊連不上
R254、R255燒壞,"R254,R255電阻燒壞",通電無顯示,通電無顯示
R260  BOM錯建为0Ω,R260 BOM錯建爲0Ω,部速度命令馬達運轉速度不穩定,部速度命令馬達運轉速度不穩定
R260 BOM錯建为0Ω,R260 BOM錯建爲0Ω,單獨給控制板上5V電，面板無顯示,"單獨給控制板上5V電,面板無顯示"
R260重工不良,R260重工不良,報警AL001,AL001
R58跨壓在0.7V，此電壓已經觸發OC，說明上橋存在偷開,"R58跨壓在0.7V,此電壓已經觸發OC,說明上橋存在偷開",報警AL006,AL006
read only,read only,報警AL011,AL011
relay不切,relay不切,報警AL011幷閃爍,AL011並閃爍
RL001报警,AL001,報警AL085,AL085
RL003,AL003,殘餘樹脂使clamp 夾住lead fame時，造成frame滑動而拉扯到wire bond的線,"殘餘樹脂使clamp 夾住lead fame時,造成frame滑動而拉扯到wire bond的線"
RL083,AL083,測試probe導致pad crack,測試probe導致pad crack
RN击穿,RN擊穿,無,無
RS&RT上电SERVO ON报警AL022-重组后正常,RS&RT上電SERVO ON報警AL022-重組後正常,無失效現象,無失效現象
RST阻值异常,RST阻值異常,無法通訊,無法通訊
RST對P/N特徵正常；輸出端子P對N阻抗30.1Ω,"RST對P,N特徵正常,輸出端子P對N阻抗30.1Ω",無法燒錄,無法燒錄
RST輸入端銅箔翹皮,RST輸入端銅箔翹皮,"無規律的報警AL048, AL007","無規律的報警AL048, AL007"
RS相端子螺絲損壞,RS_螺絲損壞,無損壞,無損壞
RS相銅箔斷，DD22擊穿,"RS相銅箔斷,DD22擊穿",無零件損壞,無損壞
RS接线输入电压过低,RS接綫輸入電壓過低,無端子保護蓋,無端子保護蓋
RS通道銅箔翹起，整流子DD22擊穿,"RS通道銅箔翹起,整流子DD22擊穿",無輸出,無輸出
RT/L1L2上电使能后报AL022,"RT,L1L2上電使能後報AL022",無顯示,無顯示
RT相銅箔被燒斷,RT相銅箔被燒斷,無顯示，U21損壞,"無顯示,U21損壞"
RT銅箔熔斷，DD22擊穿，DQ2剎車晶體燒壞,"RT銅箔熔斷,DD22擊穿,DQ2剎車晶體燒壞",程式燒錄失敗,程式燒錄失敗
R口滑牙,R端子_螺絲滑牙,進水腐蝕,進水腐蝕
R位螺丝滑牙,R端子_螺絲滑牙,韌體BUG,韌體BUG
R相欠相,R欠,韌體新功能導致客戶誤退,韌體新功能導致客戶誤退
R相對N擊穿,R對N擊穿,韌體燒錄,韌體燒錄
R相端子牙紋損壞，螺絲退不出來,"R端子_牙紋損壞,螺絲退不出來",塑膠外殼燒熔，DC83、82鼓包，整流子DD22、DD23擊穿,"塑膠外殼燒熔,DC83,82鼓包,整流子DD22,DD23擊穿"
R相端子螺絲卡死,R端子_螺絲卡死,過流,過流
R相端子螺絲卡頓,R端子_螺絲卡頓,過壓,過壓
R相端子螺絲損壞,R端子_螺絲損壞,過壓過流,過壓過流
R相端子螺絲損壞，MODE键掉落,"R端子_螺絲損壞,MODE鍵掉落",零飄,零飄
R相端子螺絲損壞，MODE键掉落，端子盖一端脱落,"R端子_螺絲損壞,MODE鍵掉落,端子蓋一端脫落",電阻高蹺,電阻高蹺
R相端子螺絲滑牙,R端子_螺絲滑牙,电流平稳、功能正常,"電流平穩,功能正常"
R相端子螺絲滑牙，無法進退,"R端子_螺絲滑牙,無法進退",电流侦测异常,電流偵測異常
R相端子坏,R端子_螺絲損壞,電容鼓包,電容鼓包
R相铜箔熔断，整流子DD22击穿,"R相銅箔熔斷,整流子DD22擊穿",電感性負載,電感性負載
R相輸入端到Varistor的銅箔翹皮，整流子DD22、DD23擊穿，軟起電阻DR28燒，IGBT炸,"R相輸入端到Varistor的銅箔翹皮,整流子DD22、DD23擊穿,軟起電阻DR28燒,IGBT炸",電源板：DT1打火，PIN1和PIN2 Open，DU1擊穿，整流子DD22擊穿，IGBT擊穿，DR300燒壞，控制板噴灰，電源系統全部損壞,"電源板：DT1打火,PIN1和PIN2 OPEN,DU1擊穿,整流子DD22擊穿,IGBT擊穿,DR300燒壞,控制板噴灰,電源系統全部損壞"
R相輸入端到Varistor的銅箔翹皮，整流子DD22擊穿，DR42炸，IGBT炸,"R相輸入端到Varistor的銅箔翹皮,整流子DD22擊穿,DR42炸,IGBT炸",電源板多個元件受到腐蝕,電源板多個元件受到腐蝕
R相螺母磨損嚴重,R端子_螺絲損壞,電源指示燈不亮,電源指示燈不亮
R相螺丝倾斜，无法锁到底，T相螺丝打滑,"R相螺絲傾斜,無法鎖到底,T相螺絲打滑",电压不稳定,電壓不穩定
R相螺絲損壞,R端子_螺絲損壞,電壓偵測不准,電壓偵測不准
R相螺絲滑牙,R端子_螺絲滑牙,电压侦测异常，IGBT U上桥触发角OPEN,"電壓偵測異常,IGBT U上橋觸發角OPEN"
R相螺絲滑牙,R端子_螺絲滑牙,電壓偵測偵測異常，伺服報警AL085,"電壓偵測異常,伺服報警AL085"
"R相螺丝滑牙,IGBT焊锡碳化","R端子_螺絲滑牙,IGBT焊錫碳化",漏測T1和T2,漏測T1和T2
R相螺絲滑牙，螺母正常,"R端子_螺絲滑牙,螺母正常",漏測T2,漏測T2
R相螺丝滑牙無法鎖到底,R端子_螺絲滑牙,漏電,漏電
R通道銅箔熔斷，整流子DD23擊穿，IGBT炸裂,"R通道銅箔熔斷,整流子DD23擊穿,IGBT炸裂",疑似焊錫不良導致輸出异常,疑似焊錫不良導致輸出異常
R通道螺絲滑牙,R端子_螺絲滑牙,端子DJ1粘膠,端子DJ黏膠
R端子螺丝滑牙,R端子_螺絲滑牙,端子牙紋損壞,端子牙紋損壞
R滑丝,R端子_螺絲滑牙,端子空焊,端子空焊
"R對P短路,ST對N短路","R對P SHORT,ST對N SHORT",端子粘膠,端子黏膠
"R對一段短路,通電跳閘","R對一段SHORT,通電跳閘",端子粘膠，DR1燒壞，DC3底部trace燒壞,"端子黏膠,DR1燒毀,DC3底部trace燒毀"
R端子滑牙,R端子_螺絲滑牙,端子被污染,端子被污染
R端子螺母滑絲,R端子_螺絲滑牙,端子鈑金座與NUT偏心,端子鈑金座與NUT偏位
R端子螺絲損壞,R端子_螺絲損壞,端子鈑金座與NUT偏位,端子鈑金座與NUT偏位
R端子螺絲滑牙,R端子_螺絲滑牙,端子螺絲損壞,端子螺絲損壞
R端子螺絲滑牙,R端子_螺絲滑牙,與CNC通訊不上,與CNC通訊不上
R端螺絲滑牙,R端子_螺絲滑牙,銅箔炸，DD22之間PIN腳打火,"銅箔炸,DD22之間PIN腳打火"
R铜箔炸，整流子DD22打火,"R銅箔炸,整流子DD22打火",銘板使用錯誤,銘板使用錯誤
R螺丝口坏,R端子_螺絲損壞,銘板脫落不見，mode按鍵損壞,"銘板脫落不見,MODE按鍵損壞"
R螺丝滑牙,R端子_螺絲滑牙,震動實驗室測試4G震動報警AL083,震動實驗室測試4G震動報警AL083
R螺絲滑牙,R端子_螺絲滑牙,整流子 pin腳打火，有鐵片進去,"整流子 PIN腳打火,有鐵片進去"
R螺丝滑牙，上电报警,R端子_螺絲滑牙,整流子 pin腳打火熔斷,整流子 PIN腳打火熔斷
R點螺絲擰不出來,R端子_螺絲滑牙,整流子DD22 RS對P擊穿，IGBT U上橋擊穿,"整流子DD22,RS對P擊穿,IGBT U上橋擊穿"
servo on無效,SERVO ON無效,整流子DD22 R對N短路,"整流子DD22,R對N短路"
SERVO ON隨機报警AL083,SERVO ON隨機報警AL083,整流子DD22、DD23擊穿,"整流子DD22,DD23擊穿"
SET和SHIFT键功能一样，无法确认,"SET和SHIFT鍵功能一樣,無法確認",整流子DD22和DD23炸機,"整流子DD22,DD23炸機"
SET按鍵失靈,SET按鍵失靈,整流子DD22和DD23击穿,"整流子DD22,DD23擊穿"
SET按键失灵，BSW3按压无反应，有补焊痕迹,"SET按鍵失靈,BSW3按壓無反應,有補焊痕迹",整流子DD22擊穿,整流子DD22擊穿
SET按键断,SET按鍵損壞,整流子DD22击穿，DVAR1PIN脚炸断,"整流子DD22擊穿,DVAR1PIN脚炸斷"
"SET按鍵斷，MODE,UP,MOWN,SHIFT按鍵皆有損傷","SET按鍵損壞,MODE,UP,MOWN,SHIFT按鍵皆有損傷",整流子DD22击穿，IGBTP对UVW open，com对PIN 17open,"整流子DD22擊穿,IGBTP對UVW OPEN,com對PIN 17OPEN"
set健坏,SET按鍵損壞,整流子DD22擊穿，IGBT炸,"整流子DD22擊穿,IGBT炸"
SET鍵不靈，上下鍵偶爾不靈,"SET鍵不靈,上下鍵偶爾不靈",整流子DD22擊穿，軟起電阻DR28燒，DR42炸，IGBT炸,"整流子DD22擊穿,軟起電阻DR28燒,DR42炸,IGBT炸"
SET鍵受外力撞斷,SET鍵受外力撞斷,整流子DD22擊穿、剎車晶體DQ2、軟起電阻DR28和P點有打火,"整流子DD22擊穿,剎車晶體DQ2,軟起電阻DR28和P點有打火"
SET鍵和SHIFT键功能一样,SET鍵和SHIFT鍵聯動,整流子R/S/T对P全部短路,整流子R/S/T對P全部短路
SET鍵與UP鍵聯動,SET鍵和UP鍵聯動,整流子液体污染,整流子液體污染
set鍵斷,SET按鍵損壞,整流子被拆除，連接Varistor的銅箔斷，SPS電路DC9打火1損壞,"整流子被拆除,連接Varistor的銅箔斷,SPS電路DC9打火1損壞"
shift 键失灵，BSW2按压无反应，有补焊痕迹,"SHIFT鍵失靈,BSW2按壓無反應,有補焊痕迹",整流子與IGBT損壞,整流子與IGBT損壞
SHIFT、SET、UP、DOWN按鍵損壞,"SHIFT按鍵損壞,SET按鍵損壞,UP按鍵損壞,DOWN按鍵損壞",整流子击穿,整流子擊穿
shift和set按鍵外力損壞,"SHIFT按鍵損壞,SET按鍵損壞",整流子击穿，DD1击穿，DR1open，DU1烧坏,"整流子擊穿,DD1擊穿,DR1 OPEN,DU1燒壞"
Shift按鍵缺失,SHIFT按鍵缺失,整流子擊穿，IGBT炸,"整流子擊穿,IGBT炸裂"
Shift按键損壞,SHIFT按鍵損壞,整流子擊穿，剎車晶體擊穿,"整流子擊穿,剎車晶體擊穿"
shift按鍵損壞，確認為對策前產品,"SHIFT按鍵損壞,確認為對策前產品",整流子击穿，铜箔翘皮,"整流子擊穿,銅箔翹皮"
Shift按鍵斷,SHIFT按鍵損壞,整流炸、DC82铝壳击穿,"整流子炸裂,DC82鋁殼擊穿"
shift按鍵斷裂損壞,SHIFT按鍵損壞,機種代碼被改成200W,機種代碼被改成200W
SHIFT鍵、上鍵損壞,"SHIFT按鍵損壞,UP按鍵損壞",燒機,燒機
shift鍵斷,SHIFT按鍵損壞,燒錄失敗,燒錄失敗
SHIIFT键与UP键不灵敏,SHIIFT鍵和UP鍵不靈敏,燒壞,燒壞
SPS/DCBUS电容鼓包，整流子击穿,"SPS,DCBUS電容鼓包,整流子擊穿",輸入過壓,輸入過壓
SPS電容DC3鼓包,SPS電容DC3鼓包,"輸入過壓DC52,DC53鼓包","輸入過壓DC52,DC53鼓包"
SPS電容DC3鼓包，BUS電容DC81鼓包,"SPS電容DC3鼓包,BUS電容DC81鼓包",輸入過壓DC52鼓包,輸入過壓DC52鼓包
SPS电容损坏,SPS電容損壞,輸入過壓導致DQ2擊穿,輸入過壓導致DQ2擊穿
SPS电容鼓包,SPS電容鼓包,輸入過壓導致報警AL085,輸入過壓導致報警AL085
SS400876504,SS400876504,輸入電壓過高,輸入電壓過高
S和L1相端子螺絲損壞,"S,L1端子螺絲損壞","輸出綫破皮與散熱片打火,IGBT V上橋擊穿","輸出綫破皮與散熱片打火,IGBT V上橋擊穿"
S相端子螺丝进退困难,"S端子_螺絲滑牙,無法進退",錫珠導致間歇性斷電,錫珠導致間歇性斷電
S相端子螺絲損壞,S端子_螺絲損壞,錫渣短路,錫渣短路
S相端子螺絲滑牙，無法進退,"S端子_螺絲滑牙,無法進退",錫短,錫渣短路
S相端子螺絲锁附时有阻力,"S端子_螺絲滑牙,無法進退",隨機出現AL083/AL006/AL003報警,隨機出現AL083/AL006/AL003報警
S相螺紋滑牙,S端子_螺絲滑牙,壓敏電阻燒壞,壓敏電阻燒壞
S相螺絲無法旋入旋出,"S端子_螺絲滑牙,無法進退",檢測正常，帶動馬達轉動正常,"檢測正常,帶動馬達轉動正常"
S相螺絲損壞,S端子_螺絲損壞,檢測和運行正常,檢測和運行正常
s项螺丝滑牙,S端子_螺絲滑牙,螺紋損壞,螺紋損壞
S滑丝,S端子_螺絲滑牙,螺丝滑牙,螺絲滑牙
S端子螺絲損壞,S端子_螺絲損壞,螺丝头滑牙,螺絲滑牙
S端子螺絲滑牙,S端子_螺絲滑牙,螺絲斷,螺絲斷裂
s端滑丝,S端子_螺絲滑牙,斷電前後絕對值馬達回授位置一致,斷電前後絕對值馬達回授位置一致
S銅箔熔斷，DD22整流子R-P之間跳火，S引腳處有熱熔痕跡,"S銅箔熔斷,DD22整流子R-P之間跳火,S引腳處有熱熔痕跡",變壓器DT1打火、IGBT PIN脚鐵屑污染,"變壓器DT1打火,IGBT PIN脚鐵屑污染"
S螺絲外力損壞,S端子_螺絲損壞,顯示异常跑馬燈,顯示異常跑馬燈
Txx62569批次客退，非品質問題,"Txx62569批次客退,非品質問題",顯示和運轉正常,顯示運轉正常
Txx62569批次問題,Txx62569批次問題,顯示缺筆畫，DO1異常,"顯示缺筆畫,DO1異常"
Txx62569風險週期內的產品,Txx62569風險週期內的產品,,
Txx62569问题,Txx62569問題,,
Txx62569問題批次退回,Txx62569問題批次退回,,
Txx62569集中損壞問題,Txx62569集中損壞問題,,
T相端子螺絲損壞,T端子_螺絲損壞,,
T相螺丝打滑，螺母隨著螺絲轉動,"T端子_螺絲打滑,螺母隨著螺絲轉動",,
T螺絲外力損壞,T端子_螺絲損壞,,
"U,V上下橋擊穿，IPM背面炸裂開","U,V上下橋擊穿,IPM背面炸裂開",,
U、W阻值异常,"U,W阻值异常",,
U12 pin9~pin11之間阻抗為10kohm異常,"U12,PIN9~PIN11之間阻抗為10kohm異常",,
U14 Pin10、Pin12擊穿,"U1,PIN10,PIN12擊穿",,
U1偶發報警AL001,U1偶發報警AL001,,
U1软击穿,U1軟擊穿,,
U21 DP/DM对GND短路,"U21 DP,DM對GND SHORT",,
U21 燒壞,U21燒毀,,
U21損壞,U21損壞,,
U21燒壞，3.3V和1.2V短路,"U21燒毀,3.3V和1.2V SHORT",,
U21燒壞，5V、3.3V和1.2V短路,"U21燒毀,5V、3.3V和1.2V SHORT",,
U25 Pin13、14開路,U25 PIN13、14開路,,
U25損壞,U25損壞,,
U25烧坏,U25燒毀,,
U28锡短,U28錫短,,
U2烧坏,U2燒毀,,
U33 output端3.3V输出端只有1.2左右输出,U33 OUTPUT端3.3V輸出端只有1.2左右輸出,,
U42Txx 5V/1.2V對GND短路,"U42,Txx 5V,1.2V對GND SHORT",,
U42擊穿,U42擊穿,,
U43輸出異常,U43輸出異常,,
U44無輸出,U44無輸出,,
U44燒壞，ZD16擊穿，USB退PIN,"U44燒毀,ZD16擊穿,USB退PIN",,
U44輸出只有0.918VD,U44輸出只有0.918VD,,
U616 pin7与pin8锡短,U616 PIN7與PIN8錫短,,
U6材料不良,U6材料不良,,
U9擊穿，5Vdc_ISO對DGND_ISO短路，5VDPWR對GND短路/ZD10燒,"U9擊穿,5Vdc_ISO對DGND_ISO SHORT,5VDPWR對GND SHORT,ZD10燒",,
U-BUS电压显示异常,U-BUS電壓顯示异常,,
up set鍵斷,UP按鍵損壞,,
up 鍵斷,UP按鍵損壞,,
UP按键損壞,UP按鍵損壞,,
UP键失灵无反应,UP按鍵失靈,,
up键缺失，case有外力撞击痕迹,"UP按鍵缺失,CASE有外力撞擊痕迹",,
UP键无效,UP按鍵失靈,,
UP键损坏,UP按鍵損壞,,
up鍵斷,UP按鍵損壞,,
UP键断裂,UP按鍵損壞,,
USB上电面板无显示,USB上電無顯示,,
USB上電無顯示，X1除膠后讀數正常,"USB上電無顯示,X1除膠後讀數正常",,
USB上電顯示Read only,USB上電顯示READ ONLY,,
USB口连不上，ZD11击穿,"USB口連不上,ZD11擊穿",,
USB剛上電顯示，一會又無顯示,USB上電無顯示,,
USB通讯不良,USB通訊異常,,
USB通讯无法找到COM口 ，.D-对DGND短路，3.3V对DGND低阻抗,"USB通訊無法找到COM口,D-對DGND SHORT,3.3V對DGND低阻抗",,
usb連不上電腦、通訊不了,USB通訊異常,,
USB无法启动,USB無法啓動,,
USB无法通讯,USB通訊異常,,
USB无法识别,USB無法識別,,
USB电路ZD16烧坏，ZD11 open，DSP 3.3V对GND短路,"USB電路ZD16燒壞,ZD11 OPEN,DSP 3.3V對GND SHORT",,
USB端+A1129:A1134口退PIN,USB端+A1129:A1134口退PIN,,
USB端口退pin,USB端口退PIN,,
USB端子PIN1無線尾,USB端子PIN1無綫尾,,
USB端子粘胶,USB端子粘膠,,
UVW下橋short，軟起電阻燒,"UVW下橋SHORT,軟起電阻燒",,
UVW下橋擊穿，W上橋開路,"UVW下橋擊穿,W上橋開路",,
UVW异常,UVW異常,,
UVW相間short，對P/N open,"UVW相間SHORT,對P,N OPEN",,
UVW相間短路，對P短路,"UVW相間SHORT,對P SHORT",,
UVW无输出,UVW無輸出,,
UVW间断性不良 ,UVW間斷性不良,,
UVW對N擊穿，IGBT炸裂，DR58燒壞,"UVW對N擊穿,IGBT炸裂,DR58燒壞",,
UVW對PN擊穿,UVW對PN擊穿,,
UV下橋short，軟起電阻DR28 open，DR58燒損,"UV下橋SHORT,軟起電阻DR28 OPEN,DR58燒損",,
UV对PN击穿，PR击穿，DR58炸,"UV對PN擊穿,PR擊穿,DR58炸",,
UV對P特徵正常，W對P/N open，UV之間阻抗異常,"UV對P特徵正常,W對P,N OPEN,UV之間阻抗異常",,
U上short,U上SHORT,,
U上橋擊穿,U上橋擊穿,,
U相上桥短路,U相上橋SHORT,,
U相對P短路,U相對P SHORT,,
U相端子螺丝受外力損壞,U端子_螺絲損壞,,
U相端子螺絲損壞,U端子_螺絲損壞,,
U相螺丝针部損壞,U端子_螺絲損壞,,
U相螺絲無法旋入旋出,U端子_螺絲滑牙,,
U相螺丝滑牙,U端子_螺絲滑牙,,
U相螺丝拧不开,U端子_螺絲滑牙,,
u项缺项,U項缺項,,
u项短路,U項 SHORT,,
U對P短路,U對P SHORT,,
U对P击穿,U對P擊穿,,
U螺丝端子拧不出来也拧不紧,U端子_螺絲滑牙,,
varistor打火，整流子擊穿，IGBT損壞,"VARISTOR打火,整流子擊穿,IGBT損壞",,
VARISTOR炸,VARISTOR炸,,
VARISTOR炸，DR28燒壞，DC52鼓包，DC3鼓包,"VARISTOR炸,DR28燒壞,DC52鼓包,DC3鼓包",,
VBUS電壓偏高,VBUS電壓偏高,,
V-BUS電壓異常為12V,V-BUS電壓異常為12V,,
V上橋擊穿,V上橋擊穿,,
V下橋無輸出,V下橋無輸出,,
V相上桥短路,V相上橋SHORT,,
V相输出缺相,V相輸出缺相,,
"V對PN斷開，PW,UN擊穿，DR58炸，軟起坏","V對PN斷開,PW,UN擊穿,DR58炸,軟起壞",,
V對P特性short,V對P SHORT,,
V對P短路,V對P SHORT,,
V對P擊穿,V對P擊穿,,
V對P擊穿，UVW對N擊穿,"V對P擊穿,UVW對N擊穿",,
V端子滑牙,V端子_螺絲滑牙,,
W上桥高温输出缺相,W上橋高溫輸出缺相,,
W上橋擊穿,W上橋擊穿,,
W相上桥短路,W相上橋SHORT,,
W相端子滑牙，UW相端子附近塑胶外力损坏,"W端子_螺絲滑牙,UW端子附近塑膠外力損壞",,
W相端子螺絲損壞,W端子_螺絲損壞,,
W相螺絲卡死,W端子_螺絲損壞,,
W相螺絲斷,W端子_螺絲損壞,,
W對P/N開路,"W對P,N開路",,
W對P擊穿,W對P擊穿,,
W螺丝滑牙,W端子_螺絲滑牙,,
X1電路DSP_CLK測點對DGND只有1.8kohm,X1電路DSP_CLK測點對DGND只有1.8kohm,,
X轴传感器I/O接触不良,I/O異常,,
Y轴方向不能动,Y軸方向不能動,,
Y軸報警AL085,Y軸AL085,,
Y轴驱动器输出短路,Y軸驅動器輸出SHORT,,
ZD16的5VD_USB与DGND低阻抗249.5Ω,ZD16的5VD_USB與DGND低阻抗249.5Ω,,
ZD16击穿,ZD16擊穿,,
ZD19、ZD20損壞,"ZD1,ZD20損壞",,
ZD20燒,ZD20燒毀,,
ZD614擊穿,ZD614擊穿,,
Z轴009报警,Z軸AL009,,
Z轴负载大,Z軸負載大,,
Z轴高度变化,Z軸高度變化,,
Z轴坏,Z軸壞,,
一上电就跳闸,上電後異常,,
"一上電就跳閘									",上電後異常,,
一直報AL011,AL011,,
一直报电容充电异常,電容充電異常,,
一直报警,報警,,
一直报警al521需要检修,AL521,,
一直断电重启,一直斷電重啓,,
一通电就报警,一通電就報警,,
二次返修，开集极脉冲方式运行异常，反转无响应,"二次返修,開集極脉衝方式運行异常,反轉無響應",,
二次返修，显示屏不亮，要求换新,"二次返修,顯示屏不亮,要求換新",,
二极管未去除,二極管未去除,,
刀纹,刀紋,,
刀纹象限点不行,刀紋象限點不行,,
力矩控制模式有问题,力矩控制模式有問題,,
三相输出故障,三相輸出故障,,
上不了电 断电,上電後異常,,
上电 无显示,上電後異常,,
上电01报警,AL001,,
上电1分钟左右呈现死机状态,上電1分鐘左右呈現死機狀態,,
上電3小時後死機,上電3小時後死機,,
上电5分钟左右呈现死机状态,上電5分鐘左右呈現死機狀態,,
上电5分钟报警AL011 需要检测报告,AL011,,
上电AL06;VUS读值15V；5V短路，上桥驱动光耦二次侧5V均短路，U-P open,"上電AL06,VUS讀值15V,5V短路,上橋驅動光耦二次側5V均短路,U-P open",,
上电DSP有嘶嘶的声音,上電DSP有異音,,
上电一段时间后死机，无显示,上電無顯示,,
上电一段时间后面板卡住，再次上电无显示,上電無顯示,,
上電一段時間後無反應,上電無顯示,,
上電一段時間無顯示,上電無顯示,,
上电十几分钟后跳闸冒烟 ,上電後異常,,
上电不亮,上電後異常,,
上电不显示,上電後異常,,
"上電不顯示,3.3V電路輸出异常","上電無顯示,3.3V電路輸出异常",,
"上電不顯示,內部進水腐蝕","上電無顯示,內部進水腐蝕",,
上电半小时左右呈现死机状态,上電半小時左右呈現死機狀態,,
上電可以顯示,上電正常顯示,,
上電正常顯示,上電正常顯示,,
"上電正常顯示,無异常,油污污染明顯","上電正常顯示,無异常,油污污染明顯",,
上电有异响,上電後異常,,
上電伺服打火,上電伺服打火,,
上电我显示,上電後異常,,
上電沒反應,上電後異常,,
上電沒反應要分析報告,上電後異常,,
上電沒有反應,上電後異常,,
上電沒顯示,上電後異常,,
上電使能AL001,上電後報AL001,,
上電使能後報AL022,上電後報AL022,,
上電使能電機振動异響,上電使能電機振動异響,,
上电两分鈡左右呈现死机状态,上電死機狀態,,
上電冒烟,上電冒烟,,
上電屏幕黑屏無顯示,上電無顯示,,
上电后，无启动,上電無顯示,,
上电后就烧了,上電後就燒了,,
上電重啓,上電重啓,,
上電面板不亮,上電無顯示,,
上電面板卡住,上電無顯示,,
"上電面板有顯示,但機器一直重啓","上電面板有顯示,但機器一直重啓",,
上電偶發無顯示,上電偶發無顯示,,
上電帶馬達報11,上電後報AL011,,
上电带马达运行一段时间死机,上電死機狀態,,
上电报：ALC31,上電後報ALC31,,
上電報006，后報警085,"上電後報006,後報警AL085",,
上電報011，一小段時間后報警085,"上電後報011,後報警AL085",,
上电报AL001,上電後報AL001,,
上電報AL001,上電報警AL001,,
上电报AL006,上電後報AL006,,
上電報ALC31,上電報警ALC31,,
上电报错RL001,上電後報AL001,,
上电报警，RL016，IGBT过热,"上電後報AL016,IGBT过热",,
上電報警06,上電報警AL006,,
上電報警06 緊接著報85,"AL006,AL085",,
上电报警09F,上電後報AL09F,,
上電報警09F,上電後報AL09F,,
上電報警22,上電報警AL022,,
上電報警al001,上電後報AL001,,
上電報警AL001,上電報警AL001,,
"上電報警AL003,BUS電壓偵測異常，潤焊DPH16後回復正常","上電報警AL003,BUS電壓偵測异常,潤焊DPH16後回復正常",,
上電報警AL006,上電後報AL006,,
上電報警AL006,上電報警AL006,,
上電報警AL006，電源板DR78偏移漏焊,"上電報警AL006,電源板DR78偏移漏焊",,
上電報警AL011,上電報警AL011,,
上電報警AL016,上電報警AL016,,
上電報警AL031 需要檢測報告,上電後報AL031,,
上電報警AL085,上電後報AL085,,
上電報警AL085,上電報警AL085,,
上電報警AL09C,上電報警AL09C,,
上電報警AL09F,上電後報AL09F,,
上電報警CDB,上電後報警CDB,,
上電報警過電流AL006,上電後報AL006,,
上電就冒烟了,上電後異常,,
上電就報001,上電後報AL001,,
上電無反應,上電無顯示,,
上電無顯示,上電無顯示,,
上電無顯示,上電無顯示,,
"上電無顯示,3.3V對GND短路,控制板U2燒","上電無顯示,3.3V對GND短路,控制板U2燒",,
"上電無顯示,DSP3.3V月1.2V短路","上電無顯示,DSP3.3V月1.2V短路",,
上電無顯示，U37受到腐蚀,"上電無顯示,U37受到腐蝕",,
上電無顯示，重新燒錄韌體後顯示正常,"上電無顯示,重新燒錄韌體後顯示正常",,
上電無顯示、DR1开裂损坏,"上電無顯示,DR1開裂損壞",,
上電黑屏,上電無顯示,,
上電跳閘,上電跳閘,,
上電跳閘 需要檢測報告,上電跳閘 需要檢測報告,,
上電過載,上電過載,,
"上電過壓,應該是燒壞了,顯示屏不亮","上電過壓,上電無顯示",,
"上電漏電開關跳閘,換新機沒有問題","上電漏電開關跳閘,換新機沒有問題",,
上電數字顯示屏無顯示,上電無顯示,,
"上電檢查報警記錄,存在AL085報警",上電後報AL085,,
